id_country,day,prec,presMax,presMin,tmax,tmed,tmin,velmedia,catch_for_day,id_place
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,2,42
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,3,2
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,21
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,10,0
7,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,12,13
15,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,7,20
19,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,4,7
19,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,11,12
13,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,1,11
1,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,12,13
1,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,16,12
1,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,6,20
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,2,18
15,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,12,13
18,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,15,15
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,1,36
19,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,6,12
12,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,2,16
14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,12
11,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,6
2,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,16
13,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,4,13
3,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,3,9
1,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,1,20
9,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,1,24
11,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,12
12,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,1,24
1,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,21
14,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,3,20
16,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,2,22
16,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,4
18,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,12,10
3,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,3,17
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,4,5
3,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,9,7
3,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,2,22
14,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,10,8
11,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,4,34
3,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,10,15
14,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,2,20
14,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,7,34
15,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,11,2
15,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,6,32
15,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,3,14
11,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,4,26
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,5,20
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,8,1
1,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,3,1
9,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,6,13
9,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,2,19
1,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,4,23
19,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,11,12
7,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,12,13
9,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,3,18
6,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,6,3
16,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,3,28
12,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,2,36
3,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,1,20
18,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,4,2
7,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,2,27
14,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,2,37
10,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,6
15,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,1,9
15,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,2,14
19,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,4,7
10,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,3,34
15,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,4,23
11,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,2,23
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,3,17
1,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,15,13
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,2,24
12,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,1,16
3,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,4,1
13,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,6,2
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,4,17
3,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,9,7
9,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,7,12
11,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,4,35
1,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,7,4
15,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,23
1,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,2,2
11,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,35
14,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,3,31
9,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,3,18
18,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,6
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,6,16
10,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,2,2
16,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,8,34
11,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,2,35
13,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,6,11
11,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,2,26
1,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,4,20
3,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,2,4
6,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,11,3
13,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,5,11
6,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,17
6,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,4,11
15,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,5,14
13,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,8,2
12,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,4,16
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,3,17
14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,9,7
10,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7,1,18
16,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,8,10
18,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,42
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,6,2
9,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,3,22
9,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,3,8
15,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,2,29
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,5,20
11,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,4,34
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,7,7
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,9,7
19,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,5,1
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,5,36
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,7,0
10,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,10,0
15,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,7,9
11,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,4
19,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,10,4
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,1,42
1,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,1,46
18,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,42
11,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,21
6,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,5,3
6,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,11,3
6,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,6,22
14,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,9,20
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,8,6
10,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,3,35
10,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,1,18
18,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,1,5
16,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,6,22
15,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,2,23
9,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,17,12
11,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,11
1,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,3,2
1,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,3,17
14,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,13,12
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,10,10
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,8,27
1,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,1,2
14,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,5,34
9,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,8,4
11,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,4,35
7,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,2,27
15,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,2,36
18,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,8,2
11,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,1,20
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,7,7
11,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,1,29
15,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,13,0
10,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,1,45
20,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7,2,4
14,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,12,12
14,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,8,34
15,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,23
9,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,2,21
1,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,3,4
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,6,15
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,10,13
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,2,20
6,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,4,35
18,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,9,13
19,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,8,4
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,3,36
15,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,2,29
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,7,9
3,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,4,1
16,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,3,40
3,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,18
1,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,12,13
1,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,1,17
3,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,15
15,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,14
18,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,4,34
26,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,3,9
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,34
3,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,3,26
14,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,3,31
9,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,21
18,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,10,15
1,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,4,45
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,7,10
3,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,10,15
15,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,13,0
18,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,1,50
19,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,1,25
13,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,8,2
16,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,7,4
2,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,2,17
11,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,9,7
6,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,3,17
6,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,5,11
10,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,11,15
15,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,2,1
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,14,0
18,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,1,50
11,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5,1,19
1,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,4,15
1,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,6,27
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,7,14
8,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,7,27
6,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,8,15
1,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,9
3,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,5,6
10,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,4,15
13,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,1,11
1,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,11,10
6,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,17
6,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,8,34
10,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,8,0
15,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,11,7
11,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,8,6
16,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,6,22
12,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,14,0
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,1,35
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,4,36
1,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,10,0
6,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,2,11
14,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,14,10
9,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,3,17
11,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,5,10
12,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,4,36
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,10,15
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,6,26
2,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,12,14
14,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,12,7
9,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,11,12
9,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,4,0
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,6,1
15,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,7,0
9,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,11,2
11,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,2
1,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,2,42
7,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,12,13
10,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,8,0
9,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,13,12
11,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,2,19
16,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,6,22
23,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,5,7
11,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,3,20
11,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,2,29
1,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,1,36
8,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,7,27
9,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,10,0
9,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,5,23
13,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,4,11
6,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,5,8
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,11,2
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,1,42
6,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,35
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,2
6,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,8,15
15,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,4,0
11,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,14,7
16,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,4,36
15,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,6,9
3,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,5,6
25,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,8,10
11,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,7,11
11,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,3,11
1,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,5,45
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,7,14
9,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1,1,37
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,2,19
1,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,3,17
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,5,5
1,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,16,12
18,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,1,18
10,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,1,18
25,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,3,7
11,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,2,16
13,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,9,7
1,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7,5,1
14,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,2,12
15,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,1
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,14,0
13,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,6,11
14,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,8,10
10,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,9,27
9,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,4,1
11,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4,5,10
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,5,17
1,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,2,29
15,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3,4,23
19,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,2,25
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,4,46
9,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,1,35
11,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,6,26
13,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,8,13
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,34
2,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,9,27
14,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,13,12
9,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,1,35
11,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,4,17
11,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,2,19
6,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,3,11
10,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,9,12
16,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,10,10
15,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,5,9
1,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8,4,2
11,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,2
11,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,2,35
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,14
2,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,6,16
3,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,14,0
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,3,26
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,5,16
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,12,1
1,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7,2,29
16,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,9,10
13,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,3,11
2,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,8,0
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,8,8
9,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,12,12
9,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,1,35
18,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,42
6,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,2,35
10,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,9,20
9,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,9,12
11,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,3,11
11,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4,3,19
1,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,3,40
1,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,4,28
11,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,5,5
12,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,4,16
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,3,22
11,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,4,35
14,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9,5,15
15,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,4,23
11,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1,9,7
10,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7,3,2
9,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1,4,23
1,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,3,2
1,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1,1,42
14,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,11,0
10,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,2,18
16,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8,4,36
15,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,8,8
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,4,32
1,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,10,4
1,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1,2,42
16,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,7,10
1,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8,4,34
2,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8,2,33
10,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,15,4
1,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,7,4
1,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3,2,11
1,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,7,27
16,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1,4,8
18,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6,6,15
26,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4,5,15
1,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,3,17
15,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,10,0
9,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,12,12
18,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4,3,8
11,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6,4,32
12,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,14,0
15,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4,13,0
9,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9,10,12
11,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8,7,4
11,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5,7,4
9,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,10,12
1,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8,4,28
10,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4,9,34
9,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1,9,12
